Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
ntnx.us.txt, 282, 132, 147, 147
wb.us.txt, 901, 443, 450, 450
nnn_f.us.txt, 273, 122, 138, 138
ctrv.us.txt, 947, 387, 484, 484
ncr.us.txt, 5264, 2687, 2488, 2488
tga.us.txt, 3201, 1449, 1631, 1631
scac.us.txt, 91, 19, 31, 31
cthr.us.txt, 3199, 1406, 1543, 1543
cm.us.txt, 3201, 1637, 1535, 1535
pbctp.us.txt, 238, 97, 132, 132
oi.us.txt, 3201, 1602, 1564, 1564
ihc.us.txt, 3176, 1499, 1552, 1552
nnn.us.txt, 3201, 1636, 1524, 1524
arcc.us.txt, 3201, 1536, 1566, 1566
hbi.us.txt, 2830, 1453, 1342, 1342
ghs.us.txt, 284, 99, 95, 95
moh.us.txt, 3201, 1637, 1537, 1537
atos.us.txt, 1260, 461, 733, 733
natr.us.txt, 3034, 1414, 1282, 1282
eltk.us.txt, 3012, 1408, 1199, 1199
slmbp.us.txt, 1245, 560, 455, 455
trex.us.txt, 3201, 1637, 1540, 1540
gainm.us.txt, 269, 128, 110, 110
unam.us.txt, 2499, 1103, 827, 827
ori.us.txt, 3201, 1605, 1498, 1498
key.us.txt, 7563, 3617, 3471, 3471
ebs.us.txt, 2767, 1363, 1369, 1369
mrt.us.txt, 283, 139, 135, 135
nh.us.txt, 366, 144, 209, 209
cerc.us.txt, 500, 216, 270, 270
usg.us.txt, 3201, 1567, 1604, 1604
ahpi.us.txt, 2854, 1175, 1194, 1194
he_u.us.txt, 894, 263, 224, 224
plce.us.txt, 3201, 1576, 1609, 1609
pave.us.txt, 173, 56, 110, 110
asv.us.txt, 128, 59, 59, 59
qtm.us.txt, 3201, 1473, 1470, 1470
spe.us.txt, 3190, 1663, 1309, 1309
stml.us.txt, 1207, 545, 626, 626
bivv.us.txt, 211, 101, 107, 107
chscn.us.txt, 926, 469, 422, 422
pke.us.txt, 3201, 1610, 1554, 1554
nomd.us.txt, 464, 208, 243, 243
fco.us.txt, 3201, 1499, 1488, 1488
aa.us.txt, 12074, 5252, 5583, 5583
c_k.us.txt, 1012, 476, 474, 474
kmm.us.txt, 3201, 1658, 1312, 1312
gof.us.txt, 2594, 1331, 1146, 1146
azpn.us.txt, 3201, 1616, 1488, 1488
jpus.us.txt, 469, 196, 224, 224
rbin.us.txt, 29, 9, 5, 5
eab.us.txt, 1234, 635, 550, 550
emi.us.txt, 2945, 1199, 1183, 1183
stag_b.us.txt, 620, 265, 264, 264
umc.us.txt, 3201, 1341, 1464, 1464
cim.us.txt, 2515, 1163, 1170, 1170
abdc.us.txt, 885, 416, 447, 447
pag.us.txt, 3201, 1563, 1599, 1599
fixd.us.txt, 161, 80, 65, 65
vg.us.txt, 2889, 1264, 1442, 1442
avgr.us.txt, 703, 285, 380, 380
nghc.us.txt, 941, 450, 447, 447
jsm.us.txt, 1819, 946, 822, 822
mlpz.us.txt, 218, 71, 80, 80
stm.us.txt, 3201, 1637, 1448, 1448
sppi.us.txt, 3201, 1453, 1631, 1631
defa.us.txt, 428, 23, 22, 22
arnc_.us.txt, 160, 74, 21, 21
uuuu-ws.us.txt, 68, 8, 14, 14
csml.us.txt, 125, 60, 64, 64
cuz.us.txt, 3201, 1540, 1572, 1572
mcn.us.txt, 3201, 1495, 1511, 1511
aq.us.txt, 6, 3, 3, 3
bbg.us.txt, 3201, 1581, 1588, 1588
mixt.us.txt, 1074, 515, 525, 525
cdna.us.txt, 837, 341, 435, 435
bam.us.txt, 3201, 1648, 1516, 1516
san_c.us.txt, 1790, 857, 799, 799
spmo.us.txt, 98, 27, 19, 19
cot.us.txt, 3201, 1474, 1630, 1630
appn.us.txt, 119, 57, 60, 60
mdb.us.txt, 17, 7, 10, 10
swin.us.txt, 207, 75, 103, 103
mog-b.us.txt, 1218, 417, 398, 398
gevo.us.txt, 1697, 611, 1011, 1011
